season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,ZIM,1,RW Chakabva,Regis Chakabva,5,16,18,1,0,31.25,False,False,"{'wickets': 3, 'runs': 20}",5.6,lbw b Glover,"<strong>Plumb in front!</strong> Yes it is. Chakabva was not expecting this. After a barrage of deliveries outside off, he waits for another one. But Glover spears it full and on the stumps. He misses the flick and is struck adjacent to off and middle. Zimbabwe slide further in a crucial game.",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,ZIM,1,SC Williams,Sean Williams,28,23,39,3,0,121.73,False,False,"{'wickets': 4, 'runs': 68}",11.5,c O'Dowd b van Meekeren,"<B>that's gone high</b> and it's gone straight to O'Dowd at deep square leg. Once again a good length ball around leg stump but a bit of extra bounce from the tall seam bowler. Williams tries to pull, but gets a top edge, and Netherlands had two outfielders on the leg side boundary",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,ZIM,1,Sikandar Raza,Sikandar Raza,40,24,46,3,3,166.66,False,False,"{'wickets': 6, 'runs': 92}",14.2,c Klaassen b de Leede,"<B>ball is high in the air for eternity</b> but long on, Klaassen, keeps his eyes on the ball and then takes the catch tumbling forward. Good length ball outside off, Raza tried to back his timing and power to clear long on, but this time he cannot. Out for another very useful contribution with the bat - 40 this time.",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,ZIM,1,M Shumba,Milton Shumba,2,3,6,0,0,66.66,False,False,"{'wickets': 5, 'runs': 77}",12.4,c Myburgh b van Beek,"<B>if there ever was a soft dismissal</b> it is this. Fullish ball on middle, and Shumba presses forward to fend with hard hands. Hits the top half of the bat and pops up for Myburgh at short midwicket to take a simple one",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,ZIM,1,RP Burl,Ryan Burl,2,7,19,0,0,28.57,False,False,"{'wickets': 7, 'runs': 98}",15.6, b van Meekeren,"<b>bat-pad-stumps!</b> Van Meekeren ends his spell with a wicket. Full ball, cross-seamer on off stump. Burl tries to drive, but it takes the inside edge, hits the back leg, and then rolls onto the stumps",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,ZIM,1,LM Jongwe,Luke Jongwe,6,8,12,0,0,75.00,False,False,"{'wickets': 8, 'runs': 100}",16.3,c van Beek b de Leede,"good length ball getting big on Jongwe. But he has committed to the pull a tad too early. Hit decently, but straight to the fielder at cow corner. Slower ball, replays confirm.",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,ZIM,1,R Ngarava,Richard Ngarava,9,7,12,0,1,128.57,False,False,"{'wickets': 9, 'runs': 111}",17.5,c Myburgh b Klaassen,"<B>Myburgh backtracks and takes a reverse-cup grab</b> while taking a tumble. Full and wide outside off, forcing the tail-end batter to reach out. Loses his shape while trying to loft it, and the sliced shot goes high up for point to get under it.",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,ZIM,1,TL Chatara,Tendai Chatara,6,7,15,0,0,85.71,False,True,{},,not out,,
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,ZIM,1,B Muzarabani,Blessing Muzarabani,1,4,9,0,0,25.00,False,False,"{'wickets': 10, 'runs': 117}",19.2,c Glover b van Beek,<B>Netherlands need 118 to win</b> as this attempted cut to a length ball takes a thick edge. Ball goes high up and short third gets under it.,
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,NED,2,SJ Myburgh,Stephan Myburgh,8,7,15,0,1,114.28,False,False,"{'wickets': 1, 'runs': 17}",3.2,c Burl b Muzarabani,"Gone, <strong>Muzarabani proves to be the Blessing for Zimbabwe!</strong> Pounds it on a hard length around off and middle, Myburgh is drawn into a false stroke. Looks to drive it on the up over covers and ends up slicing it to backward point where Burl times his jump perfectly.",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,NED,2,MP O'Dowd,Max O'Dowd,52,47,70,8,1,110.63,False,False,"{'wickets': 4, 'runs': 109}",15.1,c Shumba b Muzarabani,"short and wide. O'Dowd backs away and cuts uppishly, but <B>straight to Shumba at deep point!</b> O'Dowd can't take Netherlands home, someone else will have the pleasure of doing that. Shumba makes up for that previous error and also makes a case for why he is one of Zimbabwe's better fielders.",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,NED,2,TLW Cooper,Tom Cooper,32,29,42,2,1,110.34,False,False,"{'wickets': 2, 'runs': 90}",12.5,c Madhevere b Jongwe,"good length on middle, and pulled straight to deep midwicket. Was in the slot to be pulled but hits the top of the bat, and therefore it is caught out. However, Madhevere while taking the catch has twisted his left ankle. So he is off the field after the catch",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,NED,2,CN Ackermann,Colin Ackermann,1,5,6,0,0,20.00,False,False,"{'wickets': 3, 'runs': 91}",13.4,c Jongwe b Ngarava,"<B>holes out to mid on</b> as Ngarava gets Ackermann to play an aggressive shot, however, this length ball on off is mistimed by the batter. Can't clear the inielder, and Jongwe backtracks to take a smart catch",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,NED,2,BFW de Leede,Bas de Leede,12,12,21,2,0,100.00,False,True,{},,not out,,
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,NED,2,SA Edwards,Scott Edwards,5,6,8,1,0,83.33,True,False,"{'wickets': 5, 'runs': 116}",16.3,c &dagger;Chakabva b Ngarava,"<B>Netherlands stuttering with victory in sight</b> as another wicket falls, this time the captain. Short of a good length on middle. Edwards tries to swipe across the line but the ball gets big on Edwards before taking an outside edge to the keeper",
2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,Adelaide,Australia,NED,2,RE van der Merwe,Roelof van der Merwe,0,3,6,0,0,0.00,False,True,{},,not out,,
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,ENG,1,JC Buttler,Jos Buttler,73,47,82,7,2,155.31,True,False,"{'wickets': 5, 'runs': 162}",18.4,run out (Williamson/Southee),"<B>hacked with power but straight at cover!</B> Buttler wanted the single, but he is struggling here! Sent back, good gather from Southee as Williamson's shy comes in. And now England's ambitions are back on the line!",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,ENG,1,AD Hales,Alex Hales,52,40,46,7,1,130.00,False,False,"{'wickets': 1, 'runs': 81}",10.2,st &dagger;Conway b Santner,"<B>dragged out wide, and stumped!</B> Cunning from Santner, saw his man coming, flung it past him as he charged, outside off stump, a smart piece of glovework for Conway and New Zealand have their opening!",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,ENG,1,MM Ali,Moeen Ali,5,6,13,0,0,83.33,False,False,"{'wickets': 2, 'runs': 108}",13.1,c Boult b Sodhi,"<B>holes out to wide long-on!</B> The ball was there to be hit, it seemed, but Sodhi just dangled it out a touch wider, and induced the top edge as Moeen sat back for the big launch! Nearly another fumble from Boult but he does enough",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,ENG,1,LS Livingstone,Liam Livingstone,20,14,20,1,1,142.85,False,False,"{'wickets': 3, 'runs': 153}",17.4, b Ferguson,"<B>another scoop, but bowled!</B> Ferguson holds his nerve, wider on the crease, speared in at the base of middle. Livingstone wasn't quite feeling in, I sense. Tried to get cuter than his natural game, inverted his stance once more, and makes way for someone else to have a swing!",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,ENG,1,HC Brook,Harry Brook,7,3,6,0,1,233.33,False,False,"{'wickets': 4, 'runs': 160}",18.2,c Allen b Southee,"<B>hoisted down the ground, but straight at long-on!</B> Pace off the ball, Brook threw his hands through the line, down the ground, but straight into Allen's bread-basket.",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,ENG,1,BA Stokes,Ben Stokes,8,7,11,0,0,114.28,False,False,"{'wickets': 6, 'runs': 176}",19.5,lbw b Ferguson,"<B>pinned on the toe, and plumb!</B> Stokes can't pick up the yorker, and up goes the finger! He's reviewing, so maybe there's an inside-edge, but probably just a gamble to get another ball. Nope, no bat. And that's hitting off stump. Clipping, actually, so closer than expected, but gone all the same!",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,ENG,1,SM Curran,Sam Curran,6,3,7,0,1,200.00,False,True,{},,not out,,
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,ENG,1,DJ Malan,Dawid Malan,3,1,1,0,0,300.00,False,True,{},,not out,,
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,NZ,2,FH Allen,Finn Allen,16,11,25,0,1,145.45,False,False,"{'wickets': 2, 'runs': 28}",4.6,c Stokes b Curran,"sucker ball bouncer at 127 kph on fifth stump, Allen tries to pull this over midwicket but there's two boundary riders at deep square leg and deep midwicket. Extraordinary shot during the Powerplay considering where the pair of boundary riders were positioned. It floats up for Stokes to run in 20 yards from the rope and takes a simple chest height catch.",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,NZ,2,DP Conway,Devon Conway,3,9,12,0,0,33.33,False,False,"{'wickets': 1, 'runs': 8}",1.6,c &dagger;Buttler b Woakes,"back of a length on the legs, Conway shuffles across his stumps trying to flick/scoop this over fine leg but doesn't time this properly. Comes fine off the bat and Buttler has time to fling himself to his right for a diving take at knee height. Third umpire is checking to make sure Buttler took this cleanly and the ball has stuck firmly in the webbing between thumb and index finger and not dislodged upon landing. Conway goes.",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,NZ,2,KS Williamson,Kane Williamson,40,40,57,3,0,100.00,True,False,"{'wickets': 3, 'runs': 119}",14.5,c Rashid b Stokes,"<B>gone this time!</B> Rashid at short third snaffles an attempted glide off the back foot, pace off from Stokes and Williamson can't fillet the gap! An anchorman's 40 from 40... is it chocks away for the middle order now!",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,NZ,2,GD Phillips,Glenn Phillips,62,36,64,4,3,172.22,False,False,"{'wickets': 6, 'runs': 135}",17.3,c sub (CJ Jordan) b Curran,"<B>Walloped high through the line, and Jordan pouches another!</B> That, surely, is the game for England! Phillips had to put bat through ball, but the tricksy angle and pace off the pitch scuppers his timing. The super-sub is back on the edge of the rope and makes no mistake!",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,NZ,2,JDS Neesham,James Neesham,6,3,7,1,0,200.00,False,False,"{'wickets': 4, 'runs': 126}",15.4,c Curran b Wood,"pulled... <B>straight to Curran at deep midwicket!</B> The pace makes the breakthrough! Short, outside off, Neesham rocks back, targetting the longer side of the ground, but can't get hold of it. Curran rushes in, steadies himself, and gees up the crowd as England continue to battle back!",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,NZ,2,DJ Mitchell,Daryl Mitchell,3,5,10,0,0,60.00,False,False,"{'wickets': 5, 'runs': 131}",16.6,c sub (CJ Jordan) b Woakes,"Slower ball, <B>launched through the line but Jordan's there at long-on!</B> What a brilliant over from Woakes, into the pitch once again, just back of a length, confounding Mitchell's timing as he swung for the hills. Suddenly, it's Phillips or bust for New Zealand!",
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,NZ,2,MJ Santner,Mitchell Santner,16,10,19,0,1,160.00,False,True,{},,not out,,
2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,NZ,2,IS Sodhi,Ish Sodhi,6,6,4,0,0,100.00,False,True,{},,not out,,
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AFG,1,Rahmanullah Gurbaz,Rahmanullah Gurbaz,28,24,33,2,2,116.66,False,False,"{'wickets': 1, 'runs': 42}",6.1, b Kumara,"<b>Middle stump uprooted!</b> Gurbaz is done for pace and seam, and Kumara is rightfully pumped! This was on a good length and Gurbaz looks to strike through the line, but there's just enough movement to take this past the inside edge and through the bat-pad gap.",
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AFG,1,Usman Ghani,Usman Ghani,27,27,54,2,1,100.00,False,False,"{'wickets': 2, 'runs': 68}",10.2,c Shanaka b PWH de Silva,"<strong>Hasaranga strikes as Ghani holes out to deep midwicket</strong>. Darts it short on middle and leg, Ghani goes back to heave it away over the on side. Finds Shanaka stationed at the ropes to perfection. A middling innings from the opener ends.",
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AFG,1,Ibrahim Zadran,Ibrahim Zadran,22,18,35,1,1,122.22,False,False,"{'wickets': 3, 'runs': 90}",12.2,c Rajapaksa b Kumara,<strong>Comes off the bottom of the blade and Ibrahim knows it as soon as he makes contact</strong>. It is the hard length again from Kumara but Ibrahim looks to drive and hit it over mid-off. But that shot is not on and he ends up miscuing it straight to Rajapaksa inside the ring. Throws his head back in disgust.,
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AFG,1,Najibullah Zadran,Najibullah Zadran,18,16,29,1,0,112.50,False,False,"{'wickets': 4, 'runs': 113}",15.6,c PWH de Silva b DM de Silva,<strong>Dhananjaya delivers! Gets the left-hander and Sri Lanka rejoice</strong>. Extra flight on that one and bowls it fuller around off. Najibullah looks to clear long-off but ends up slicing it and finds Hasaranga in the deep. Timely strike for the Lankans given how dangerous Najib can be at the death.,
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AFG,1,Gulbadin Naib,Gulbadin Naib,12,14,25,0,0,85.71,False,False,"{'wickets': 5, 'runs': 127}",17.2,run out (Nissanka/&dagger;Mendis),"Slower and on a length on the pads, turned through midwicket. Naib wanted a second but was sent back. <strong>He slipped, lost his bat and tried to roll into his crease but in vain</strong>. The throw from the deep was quite accurate and Mendis does the rest. Double pain for Naib as he is clutching his left elbow as he walks off.",
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AFG,1,Mohammad Nabi,Mohammad Nabi,13,8,15,1,0,162.50,True,False,"{'wickets': 6, 'runs': 140}",18.5,c Shanaka b Rajitha,"<strong>And finally Shanaka takes a well-judged catch</strong>. Rajitha goes full and outside off again, Nabi looks to go over covers but ends up skying it. The Sri Lankan captain backtracks, keeps his eyes on it and takes it safely this time.",
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AFG,1,Rashid Khan,Rashid Khan,9,8,10,1,0,112.50,False,False,"{'wickets': 7, 'runs': 142}",19.3, b PWH de Silva,"<strong>Hasaranga wins the duel of the leggies!</strong> Asks for some call in his celebration. Tosses it up and lands the googly on a length, deceiving Rashid who is down to swipe it across the line. Misses it completely to be bowled.",
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AFG,1,Azmatullah Omarzai,Azmatullah Omarzai,3,4,3,0,0,75.00,False,True,{},,not out,,
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AFG,1,Mujeeb Ur Rahman,Mujeeb Ur Rahman,1,2,1,0,0,50.00,False,False,"{'wickets': 8, 'runs': 144}",19.6,st &dagger;Mendis b PWH de Silva,"<strong>Caps off the final over with a stumping!</strong> Tossed up around off, comes down to hack it across the line but misses it. Afghanistan have been <b>restricted to 144</b>.",
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,SL,2,P Nissanka,Pathum Nissanka,10,10,10,2,0,100.00,False,False,"{'wickets': 1, 'runs': 12}",1.6, b Mujeeb Ur Rahman,<b>Mujeeb you beauty!</b> That is a corker of a delivery! Pitches on middle and off and straightens just enough to beat Nissanka's outside edge as he looks to defend. Rifles into the top of off.,
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,SL,2,BKG Mendis,Kusal Mendis,25,27,33,2,1,92.59,False,False,"{'wickets': 2, 'runs': 46}",7.5,c &dagger;Rahmanullah Gurbaz b Rashid Khan,"<b>And Rashid strikes!</b> Mendis goes for the sweep, but only manages a top edge straight up. Soft dismissal as Gurbaz completes the catch.",
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,SL,2,DM de Silva,Dhananjaya de Silva,66,42,78,6,2,157.14,False,True,{},,not out,,
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,SL,2,KIC Asalanka,Charith Asalanka,19,18,27,1,0,105.55,False,False,"{'wickets': 3, 'runs': 100}",13.3,c Azmatullah Omarzai b Rashid Khan,"<strong>Second wicket for Rashid from this end</strong> and you wonder why he had a change of ends in the interim. Tosses it full and just outside off, Asalanka looks to tonk it over long-on but finds Omarzai to perfection. A wicket at a crucial time.",
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,SL,2,PBB Rajapaksa,Bhanuka Rajapaksa,18,14,24,3,0,128.57,False,False,"{'wickets': 4, 'runs': 142}",17.6,c &dagger;Rahmanullah Gurbaz b Mujeeb Ur Rahman,"<strong>Rajapaksa is caught behind!</strong> Quiet end to his stay but a good catch. Quicker and on a length just outside off, he looks to steer it past the wicketkeeper but makes a fine contact off the middle of the bat. It lobs up via Gurbaz's arms and he completes the catch running to his left.",
2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,SL,2,MD Shanaka,Dasun Shanaka,0,0,4,0,0,-,True,True,{},,not out,,
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AUS,1,DA Warner,David Warner,3,7,13,0,0,42.85,False,False,"{'wickets': 1, 'runs': 8}",2.1,c Adair b McCarthy,"<strong>Pulled straight to short fine leg!</strong> Warner shakes his head as he walks off, Adair is chuffed. Was a shortish ball just below the ribs, there for the shot. Warner swivelled and pulled, connection was good but placement wasn't. Went around chest-height to Adair.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AUS,1,AJ Finch,Aaron Finch,63,44,87,5,3,143.18,True,False,"{'wickets': 4, 'runs': 154}",16.5,c Adair b McCarthy,"<strong>Holes out to long-on off a full toss!</strong> Finch fetched it from outside off, whacked it. Got a decent bit of connection but found Adair at a catchable height. He leaves to a good applause.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AUS,1,MR Marsh,Mitchell Marsh,28,22,28,2,2,127.27,False,False,"{'wickets': 2, 'runs': 60}",8.1,c &dagger;Tucker b McCarthy,"<strong>Edge off the cut, taken by the keeper!</strong> Was wide on a length, Marsh stood still and looked to chop it hard but managed to only tickle it. It was close to the tramline, Tucker leapt to his right and took it. Marsh walked off in disappointment as McCarthy celebrated.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AUS,1,GJ Maxwell,Glenn Maxwell,13,9,18,0,1,144.44,False,False,"{'wickets': 3, 'runs': 84}",10.5,c &dagger;Tucker b Little,"<strong>Little's set-up works, goes wide and Maxwell slashes. Edged to the keeper.</strong> Was outside the tramline but Maxwell had moved across. Looked to go through cover but the ball took the outside edge off the horizontal bat. Maxwell collapsed to steer it but that didn't help.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AUS,1,MP Stoinis,Marcus Stoinis,35,25,41,3,1,140.00,False,False,"{'wickets': 5, 'runs': 160}",18.4,c Dockrell b Little,"<strong>Steered, finds backward point.</strong> Was a length ball to which Stoinis went back deep in the crease, was wide and he got bat on ball. Just found the fielder. Decent few balls here for Ireland.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AUS,1,TH David,Tim David,15,10,15,2,0,150.00,False,True,{},,not out,,
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,AUS,1,MS Wade,Matthew Wade,7,3,7,1,0,233.33,False,True,{},,not out,,
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,PR Stirling,Paul Stirling,11,7,11,1,1,157.14,False,False,"{'wickets': 2, 'runs': 18}",2.2,c Cummins b Maxwell,"<strong>slaps it to mid-off!</strong> Don't think he hit that off the middle. Stirling backed away to make room and slap it over the infield but lost his timing and hit it off the toe end to Cummins, who moved low to his left to complete the catch.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,A Balbirnie,Andy Balbirnie,6,7,11,0,1,85.71,True,False,"{'wickets': 1, 'runs': 18}",1.6, b Cummins,"got him! <strong>Full, straight, hint of shape back in and boom.</strong> Balbirnie shuffle across to try and tickle this into the gap at short fine leg, but went too far outside, exposed all three stumps in the process. Cummins got that to jag back in to crash into timber.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,LJ Tucker,Lorcan Tucker,71,48,81,9,1,147.91,False,True,{},,not out,,
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,HT Tector,Harry Tector,6,4,3,1,0,150.00,False,False,"{'wickets': 3, 'runs': 24}",2.6,c sub (SPD Smith) b Maxwell,"pulled straight to square leg. Smith, substituting for David, takes a good catch moving to his right. <strong>Maxwell is pumped!</strong> This is a short delivery, the intent is right from Tector as he rocks back to pull but ends up hitting it straight to the fielder who is stationed just for that. <strong>Ireland are crumbling already</strong>",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,C Campher,Curtis Campher,0,1,5,0,0,0.00,False,False,"{'wickets': 4, 'runs': 25}",3.2, b Starc,"<strong>the previous delivery missed the stumps, this one doesn't.</strong> It's the banana swing that does the job for Starc. Full, furious, fast, late inward movement and it beats Campher's inside edge as he pushes forward. <I> pace is pace, yaar </I>",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,GH Dockrell,George Dockrell,0,4,4,0,0,0.00,False,False,"{'wickets': 5, 'runs': 25}",3.6, b Starc,"and again! <b> Rinse, repeat of the previous wicket. </b> Full, fast, straight and a bit of tail in from outside off, Dockrell's feet is stuck on the crease as he feebly pushes at that delivery, misses the line altogether and hears the stumps rattle.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,GJ Delany,Gareth Delany,14,10,27,2,0,140.00,False,False,"{'wickets': 6, 'runs': 68}",9.2,c Maxwell b Stoinis,"<strong>excellent catch running around from midwicket!</strong> Delany looks to pull this over midwicket but ends up getting a top-edge that swirls high in the air, Maxwell and Smith were circling under it but Maxwell put his hand out to signal this was his and pulled it off in the end.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,MR Adair,Mark Adair,11,11,13,1,0,100.00,False,False,"{'wickets': 7, 'runs': 91}",12.2,st &dagger;Wade b Zampa,"steps out to swing this over long-on, misses and Wade completes an easy stumping. Zampa went quicker and flatter to get enough fizz and turn on this delivery, Adair was completely beaten as he went though with the shot.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,F Hand,Fionn Hand,6,6,10,1,0,100.00,False,False,"{'wickets': 8, 'runs': 103}",14.2, b Zampa,"bowled him! Goes too far across to sweep but is beaten by Zampa's drift as this smashes into the stumps. It was also a wrong'un so once the batter missed, there was unlikely to be a way out of the maze.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,BJ McCarthy,Barry McCarthy,3,7,16,0,0,42.85,False,False,"{'wickets': 9, 'runs': 136}",17.2,c sub (SPD Smith) b Cummins,"pulled but straight down Smith's throat at deep midwicket. He didn't have to move an inch, but let that not take anything away from the catch because this was really struck hard.",
2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Australia,IRE,2,JB Little,Josh Little,1,5,6,0,0,20.00,False,False,"{'wickets': 10, 'runs': 137}",18.1,run out (Marsh/Maxwell),"that's the end of that. Little is well short of the crease at the bowler's end as Maxwell collects the throw on the bounce and breaks the bails cleanly to have Little well short. Australia win; it's not as massive as the 75 runs or more they needed to win by to get ahead of England on Net Run rate but it's a confidence-boosting win nonetheless. Coming back to the delivery, Little reverse swept this on the bounce to point and began running, and once he did that there was no looking back. He couldn't quite beat the throw and Maxwell and is well short.",
2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,Australia,INDIA,1,KL Rahul,KL Rahul,9,14,25,0,1,64.28,False,False,"{'wickets': 2, 'runs': 26}",4.6,c Markram b Ngidi,"<b>nicked to slip! Wild west bounce does it again!</b> This just takes off in the channel as Rahul looks for the glide to third, and a big fat edge flies into Markram's bread basket. Two in the over, Ngidi bang on it from the outset. SA making the early moves",
2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,Perth,Australia,INDIA,1,RG Sharma,Rohit Sharma,15,14,22,1,1,107.14,True,False,"{'wickets': 1, 'runs': 23}",4.2,c &amp; b Ngidi,"<b>cramped on the pull, taken by Ngidi in his follow through!</b> Perth bounce 1-1 Rohit Sharma's pull shot. Big breakthrough for SA, as Ngidi scampers across the square to his right and pouches the catch safely. Well-directed short ball and it just got too big, came off the splice of Rohit's bat and went nowhere",
